,Date,Country/Region,Confirmed,Deaths,WHO Region_x,Population,Total Cases,Total Deaths,% of Cases,% of Cases that Die,% of Population that Dies,_merge,Cases Death Rate,Country Cases Death Rate,country_flag
860,7/4/20,Italy,241419,34854,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.14437140407341592,0.10457062329212494,High Death Rate
861,7/5/20,Italy,241611,34861,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.1442856492461022,0.10457062329212494,High Death Rate
862,7/6/20,Italy,241819,34869,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.14419462490540447,0.10457062329212494,High Death Rate
863,7/7/20,Italy,241956,34899,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.14423696870505381,0.10457062329212494,High Death Rate
864,7/8/20,Italy,242149,34914,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.14418395285547328,0.10457062329212494,High Death Rate
865,7/9/20,Italy,242363,34926,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.14410615481736075,0.10457062329212494,High Death Rate
866,7/10/20,Italy,242639,34938,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.1439916913604161,0.10457062329212494,High Death Rate
867,7/11/20,Italy,242827,34945,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.1439090381217904,0.10457062329212494,High Death Rate
868,7/12/20,Italy,243061,34954,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.14380752156865972,0.10457062329212494,High Death Rate
869,7/13/20,Italy,243230,34967,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.14376104921267935,0.10457062329212494,High Death Rate
870,7/14/20,Italy,243344,34984,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.14376356104937865,0.10457062329212494,High Death Rate
871,7/15/20,Italy,243506,34997,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.14372130460851068,0.10457062329212494,High Death Rate
872,7/16/20,Italy,243736,35017,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.14366773886500148,0.10457062329212494,High Death Rate
873,7/17/20,Italy,243967,35028,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.14357679522230465,0.10457062329212494,High Death Rate
874,7/18/20,Italy,244216,35042,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.1434877321715203,0.10457062329212494,High Death Rate
875,7/19/20,Italy,244434,35045,Europe,60452568,249204,35187,0.412%,14.120%,0.058%,both,0.14337203498694945,0.10457062329212494,High Death Rate
876,1/31/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
877,2/1/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
878,2/2/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
879,2/3/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
880,2/4/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
881,2/5/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
882,2/6/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
883,2/7/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
884,2/8/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
885,2/9/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
886,2/10/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
887,2/11/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
888,2/12/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
889,2/13/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
890,2/14/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
891,2/15/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
892,2/16/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
893,2/17/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
894,2/18/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
895,2/19/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
896,2/20/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
897,2/21/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
898,2/22/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
899,2/23/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
900,2/24/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
901,2/25/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
902,2/26/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
903,2/27/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
904,2/28/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
905,2/29/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
906,3/1/20,Russia,2,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
907,3/2/20,Russia,3,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
908,3/3/20,Russia,3,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
909,3/4/20,Russia,3,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
910,3/5/20,Russia,4,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
911,3/6/20,Russia,13,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
912,3/7/20,Russia,13,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
913,3/8/20,Russia,17,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
914,3/9/20,Russia,17,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
915,3/10/20,Russia,20,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
916,3/11/20,Russia,20,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
917,3/12/20,Russia,28,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
918,3/13/20,Russia,45,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
919,3/14/20,Russia,59,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
920,3/15/20,Russia,63,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
921,3/16/20,Russia,90,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
922,3/17/20,Russia,114,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
923,3/18/20,Russia,147,0,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0,0.007605751624800457,Lower Death Rate
924,3/19/20,Russia,199,1,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.005025125628140704,0.007605751624800457,Lower Death Rate
925,3/20/20,Russia,253,1,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.003952569169960474,0.007605751624800457,Lower Death Rate
926,3/21/20,Russia,306,1,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0032679738562091504,0.007605751624800457,Lower Death Rate
927,3/22/20,Russia,367,1,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0027247956403269754,0.007605751624800457,Lower Death Rate
928,3/23/20,Russia,438,1,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.00228310502283105,0.007605751624800457,Lower Death Rate
929,3/24/20,Russia,495,1,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.00202020202020202,0.007605751624800457,Lower Death Rate
930,3/25/20,Russia,658,3,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.004559270516717325,0.007605751624800457,Lower Death Rate
931,3/26/20,Russia,840,3,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0035714285714285713,0.007605751624800457,Lower Death Rate
932,3/27/20,Russia,1036,4,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.003861003861003861,0.007605751624800457,Lower Death Rate
933,3/28/20,Russia,1264,4,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.0031645569620253164,0.007605751624800457,Lower Death Rate
934,3/29/20,Russia,1534,8,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.005215123859191656,0.007605751624800457,Lower Death Rate
935,3/30/20,Russia,1836,9,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.004901960784313725,0.007605751624800457,Lower Death Rate
936,3/31/20,Russia,2337,17,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.007274283269148481,0.007605751624800457,Lower Death Rate
937,4/1/20,Russia,2777,24,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008642419877565718,0.007605751624800457,Lower Death Rate
938,4/2/20,Russia,3548,30,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008455467869222097,0.007605751624800457,Lower Death Rate
939,4/3/20,Russia,4149,34,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008194745721860689,0.007605751624800457,Lower Death Rate
940,4/4/20,Russia,4731,43,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009088987529063623,0.007605751624800457,Lower Death Rate
941,4/5/20,Russia,5389,45,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.00835034329189089,0.007605751624800457,Lower Death Rate
942,4/6/20,Russia,6343,47,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.00740974302380577,0.007605751624800457,Lower Death Rate
943,4/7/20,Russia,7497,58,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.007736427904495131,0.007605751624800457,Lower Death Rate
944,4/8/20,Russia,8672,63,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.007264760147601476,0.007605751624800457,Lower Death Rate
945,4/9/20,Russia,10131,76,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.007501727371434212,0.007605751624800457,Lower Death Rate
946,4/10/20,Russia,11917,94,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.007887891247797265,0.007605751624800457,Lower Death Rate
947,4/11/20,Russia,13584,106,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.007803297997644287,0.007605751624800457,Lower Death Rate
948,4/12/20,Russia,15770,130,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008243500317057704,0.007605751624800457,Lower Death Rate
949,4/13/20,Russia,18328,148,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008075076385857704,0.007605751624800457,Lower Death Rate
950,4/14/20,Russia,21102,170,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008056108425741636,0.007605751624800457,Lower Death Rate
951,4/15/20,Russia,24490,198,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008084932625561453,0.007605751624800457,Lower Death Rate
952,4/16/20,Russia,27938,232,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008304101940010022,0.007605751624800457,Lower Death Rate
953,4/17/20,Russia,32008,273,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008529117720569858,0.007605751624800457,Lower Death Rate
954,4/18/20,Russia,36793,313,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008507052972032724,0.007605751624800457,Lower Death Rate
955,4/19/20,Russia,42853,361,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008424147667607868,0.007605751624800457,Lower Death Rate
956,4/20/20,Russia,47121,405,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.00859489399630738,0.007605751624800457,Lower Death Rate
957,4/21/20,Russia,52763,456,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008642419877565718,0.007605751624800457,Lower Death Rate
958,4/22/20,Russia,57999,513,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.00884498008586355,0.007605751624800457,Lower Death Rate
959,4/23/20,Russia,62773,555,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008841380848453952,0.007605751624800457,Lower Death Rate
960,4/24/20,Russia,68622,615,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.008962140421439188,0.007605751624800457,Lower Death Rate
961,4/25/20,Russia,74588,681,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.00913015498471604,0.007605751624800457,Lower Death Rate
962,4/26/20,Russia,80949,747,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009228032464885298,0.007605751624800457,Lower Death Rate
963,4/27/20,Russia,87147,794,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009111042261925252,0.007605751624800457,Lower Death Rate
964,4/28/20,Russia,93558,867,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009266978772526134,0.007605751624800457,Lower Death Rate
965,4/29/20,Russia,99399,972,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009778770410165092,0.007605751624800457,Lower Death Rate
966,4/30/20,Russia,106498,1073,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.010075306578527296,0.007605751624800457,Lower Death Rate
967,5/1/20,Russia,114431,1169,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.010215763211017994,0.007605751624800457,Lower Death Rate
968,5/2/20,Russia,124054,1222,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009850548954487563,0.007605751624800457,Lower Death Rate
969,5/3/20,Russia,134687,1280,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009503515558294416,0.007605751624800457,Lower Death Rate
970,5/4/20,Russia,145268,1356,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009334471459646998,0.007605751624800457,Lower Death Rate
971,5/5/20,Russia,155370,1451,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.00933899723241295,0.007605751624800457,Lower Death Rate
972,5/6/20,Russia,165929,1537,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009262998029277582,0.007605751624800457,Lower Death Rate
973,5/7/20,Russia,177160,1625,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009172499435538497,0.007605751624800457,Lower Death Rate
974,5/8/20,Russia,187859,1723,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009171772446356044,0.007605751624800457,Lower Death Rate
975,5/9/20,Russia,198676,1827,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009195876703779016,0.007605751624800457,Lower Death Rate
976,5/10/20,Russia,209688,1915,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009132616077219487,0.007605751624800457,Lower Death Rate
977,5/11/20,Russia,221344,2009,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009076369813502964,0.007605751624800457,Lower Death Rate
978,5/12/20,Russia,232243,2116,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009111146514641991,0.007605751624800457,Lower Death Rate
979,5/13/20,Russia,242271,2212,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009130271472854778,0.007605751624800457,Lower Death Rate
980,5/14/20,Russia,252245,2305,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.00913794128724058,0.007605751624800457,Lower Death Rate
981,5/15/20,Russia,262843,2418,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009199408011626713,0.007605751624800457,Lower Death Rate
982,5/16/20,Russia,272043,2537,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009325731593902434,0.007605751624800457,Lower Death Rate
983,5/17/20,Russia,281752,2631,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009337999375337176,0.007605751624800457,Lower Death Rate
984,5/18/20,Russia,290678,2722,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.00936431377675641,0.007605751624800457,Lower Death Rate
985,5/19/20,Russia,299941,2837,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009458526843612577,0.007605751624800457,Lower Death Rate
986,5/20/20,Russia,308705,2972,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009627314102460278,0.007605751624800457,Lower Death Rate
987,5/21/20,Russia,317554,3099,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009758970127915252,0.007605751624800457,Lower Death Rate
988,5/22/20,Russia,326448,3249,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.009952580502867226,0.007605751624800457,Lower Death Rate
989,5/23/20,Russia,335882,3388,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.010086875748030558,0.007605751624800457,Lower Death Rate
990,5/24/20,Russia,344481,3541,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.010279231655737181,0.007605751624800457,Lower Death Rate
991,5/25/20,Russia,353427,3633,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.010279350474072439,0.007605751624800457,Lower Death Rate
992,5/26/20,Russia,362342,3807,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.010506648415033312,0.007605751624800457,Lower Death Rate
993,5/27/20,Russia,370680,3968,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.010704650911837704,0.007605751624800457,Lower Death Rate
994,5/28/20,Russia,379051,4142,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.010927289467644196,0.007605751624800457,Lower Death Rate
995,5/29/20,Russia,387623,4374,Europe,145940924,871894,14606,0.597%,1.675%,0.010%,both,0.011284160124657206,0.007605751624800457,Lower Death Rate
